ds,actual_sales,yhat,yhat_lower,yhat_upper
2014-12-22,12547.514505817282,12547.514505817282,11292.763055235555,13802.265956399011
2014-12-23,13542.51360427894,13542.51360427894,12188.262243851046,14896.764964706836
2014-12-24,13282.43381337869,13282.43381337869,11954.190432040821,14610.67719471656
2014-12-25,13902.956872223664,13902.956872223664,12512.661185001298,15293.252559446031
2014-12-26,12761.230952516446,12761.230952516446,11485.107857264802,14037.35404776809
2014-12-27,9583.187217186794,9583.187217186794,8624.868495468116,10541.505938905475
2014-12-28,10600.828186202918,10600.828186202918,9540.745367582627,11660.91100482321
2014-12-29,13498.818710602289,13498.818710602289,12148.93683954206,14848.700581662519
2014-12-30,14013.806295716891,14013.806295716891,12612.425666145202,15415.18692528858
2014-12-31,14305.823991711111,14305.823991711111,12875.24159254,15736.406390882225
2015-01-01,13217.113888380574,13217.113888380574,11895.402499542517,14538.825277218633
2015-01-02,13844.149634183694,13844.149634183694,12459.734670765325,15228.564597602064
2015-01-03,9093.157834413048,9093.157834413048,8183.842050971743,10002.473617854354
2015-01-04,9178.14770186683,9178.14770186683,8260.332931680148,10095.962472053514
2015-01-05,12846.625459072831,12846.625459072831,11561.96291316555,14131.288004980115
2015-01-06,13642.142442028553,13642.142442028553,12277.928197825699,15006.35668623141
2015-01-07,14112.69765066665,14112.69765066665,12701.427885599986,15523.967415733317
2015-01-08,15061.98128191494,15061.98128191494,13555.783153723445,16568.179410106433
2015-01-09,14565.319470287299,14565.319470287299,13108.787523258568,16021.85141731603
2015-01-10,11220.071776048042,11220.071776048042,10098.064598443238,12342.078953652846
2015-01-11,8295.116209434751,8295.116209434751,7465.604588491276,9124.627830378227
2015-01-12,14458.456581474038,14458.456581474038,13012.610923326634,15904.302239621444
2015-01-13,13760.999375274967,13760.999375274967,12384.89943774747,15137.099312802466
2015-01-14,15758.065672761035,15758.065672761035,14182.25910548493,17333.87224003714
2015-01-15,12749.656849204657,12749.656849204657,11474.691164284191,14024.622534125125
2015-01-16,12707.016064478628,12707.016064478628,11436.314458030765,13977.717670926493
2015-01-17,8423.683807444022,8423.683807444022,7581.31542669962,9266.052188188425
2015-01-18,6890.497173378482,6890.497173378482,6201.447456040634,7579.546890716331
2015-01-19,12981.911049966595,12981.911049966595,11683.719944969936,14280.102154963255
2015-01-20,12733.716624829254,12733.716624829254,11460.34496234633,14007.088287312181
2015-01-21,13627.53747604768,13627.53747604768,12264.783728442913,14990.29122365245
2015-01-22,13802.310221675472,13802.310221675472,12422.079199507925,15182.541243843021
2015-01-23,15319.257023765404,15319.257023765404,13787.331321388863,16851.182726141946
2015-01-24,9900.253836706142,9900.253836706142,8910.228453035528,10890.279220376757
2015-01-25,8360.120637273474,8360.120637273474,7524.1085735461265,9196.132701000823
2015-01-26,12487.0518518557,12487.0518518557,11238.34666667013,13735.75703704127
2015-01-27,13856.460692774068,13856.460692774068,12470.81462349666,15242.106762051475
2015-01-28,12022.534755219469,12022.534755219469,10820.281279697523,13224.788230741417
2015-01-29,15151.611395359874,15151.611395359874,13636.450255823887,16666.772534895863
2015-01-30,14476.14268000937,14476.14268000937,13028.528412008434,15923.756948010308
2015-01-31,8379.107707014718,8379.107707014718,7541.196936313247,9217.01847771619
2015-02-01,7118.4172066345745,7118.4172066345745,6406.575485971117,7830.258927298032
2015-02-02,14575.290410784679,14575.290410784679,13117.761369706212,16032.819451863148
2015-02-03,13080.164519620523,13080.164519620523,11772.14806765847,14388.180971582577
2015-02-04,14405.011169649248,14405.011169649248,12964.510052684323,15845.512286614174
2015-02-05,11544.470365439665,11544.470365439665,10390.023328895699,12698.917401983634
2015-02-06,12510.447588265124,12510.447588265124,11259.402829438612,13761.492347091638
2015-02-07,8725.228766569713,8725.228766569713,7852.705889912742,9597.751643226686
2015-02-08,8746.562064079993,8746.562064079993,7871.905857671994,9621.218270487994
2015-02-09,12567.950399177464,12567.950399177464,11311.155359259717,13824.745439095212
2015-02-10,13608.768199116013,13608.768199116013,12247.891379204413,14969.645019027615
2015-02-11,11885.46885968668,11885.46885968668,10696.921973718012,13074.01574565535
2015-02-12,12777.15956928472,12777.15956928472,11499.443612356248,14054.875526213194
2015-02-13,13005.57352952138,13005.57352952138,11705.016176569243,14306.130882473519
2015-02-14,9081.316414409188,9081.316414409188,8173.1847729682695,9989.448055850107
2015-02-15,9254.725035410163,9254.725035410163,8329.252531869148,10180.19753895118
2015-02-16,11653.69337535075,11653.69337535075,10488.324037815675,12819.062712885825
2015-02-17,11207.224072741654,11207.224072741654,10086.50166546749,12327.94648001582
2015-02-18,13981.361769174315,13981.361769174315,12583.225592256884,15379.497946091748
2015-02-19,12997.70117280181,12997.70117280181,11697.931055521629,14297.471290081992
2015-02-20,11877.970126260841,11877.970126260841,10690.173113634757,13065.767138886926
2015-02-21,9942.422258867891,9942.422258867891,8948.180032981103,10936.664484754681
2015-02-22,8480.171706806756,8480.171706806756,7632.1545361260805,9328.188877487431
2015-02-23,13685.286745552468,13685.286745552468,12316.758070997223,15053.815420107716
2015-02-24,12532.168294480018,12532.168294480018,11278.951465032016,13785.385123928021
2015-02-25,14483.486997144331,14483.486997144331,13035.138297429898,15931.835696858765
2015-02-26,14135.611065414976,14135.611065414976,12722.049958873478,15549.172171956476
2015-02-27,12088.292172038264,12088.292172038264,10879.462954834438,13297.121389242091
2015-02-28,9167.37800951046,9167.37800951046,8250.640208559415,10084.115810461506
2015-03-01,8811.806890668098,8811.806890668098,7930.626201601289,9692.987579734909
2015-03-02,13573.708895990623,13573.708895990623,12216.338006391561,14931.079785589687
2015-03-03,11195.093610245207,11195.093610245207,10075.584249220687,12314.60297126973
2015-03-04,12800.530923136543,12800.530923136543,11520.477830822889,14080.584015450198
2015-03-05,13126.903004538404,13126.903004538404,11814.212704084564,14439.593304992246
2015-03-06,10263.28889413694,10263.28889413694,9236.960004723247,11289.617783550635
2015-03-07,6800.17037899503,6800.17037899503,6120.153341095527,7480.187416894533
2015-03-08,5912.659695374212,5912.659695374212,5321.3937258367905,6503.925664911633
2015-03-09,11610.719515226168,11610.719515226168,10449.647563703551,12771.791466748786
2015-03-10,12549.565892675588,12549.565892675588,11294.60930340803,13804.522481943148
2015-03-11,13285.901525606005,13285.901525606005,11957.311373045404,14614.491678166607
2015-03-12,11808.79856052657,11808.79856052657,10627.918704473912,12989.678416579227
2015-03-13,13314.132136774579,13314.132136774579,11982.718923097122,14645.545350452037
2015-03-14,6377.230575725098,6377.230575725098,5739.507518152588,7014.953633297609
2015-03-15,6020.72649962443,6020.72649962443,5418.653849661988,6622.799149586874
2015-03-16,11480.480314880739,11480.480314880739,10332.432283392665,12628.528346368814
2015-03-17,11869.672761812042,11869.672761812042,10682.705485630839,13056.640037993247
2015-03-18,11402.222095302102,11402.222095302102,10261.999885771893,12542.444304832314
2015-03-19,9316.530129980152,9316.530129980152,8384.877116982138,10248.183142978169
2015-03-20,11243.669140337166,11243.669140337166,10119.302226303449,12368.036054370883
2015-03-21,6216.452818028764,6216.452818028764,5594.807536225888,6838.098099831642
2015-03-22,8156.186536793196,8156.186536793196,7340.567883113877,8971.805190472516
2015-03-23,11544.565864938193,11544.565864938193,10390.109278444374,12699.022451432013
2015-03-24,10186.109592510384,10186.109592510384,9167.498633259345,11204.720551761422
2015-03-25,10559.98539401658,10559.98539401658,9503.986854614921,11615.983933418238
2015-03-26,9962.358998253429,9962.358998253429,8966.123098428086,10958.594898078773
2015-03-27,10906.487061266282,10906.487061266282,9815.838355139655,11997.13576739291
2015-03-28,8232.908603625885,8232.908603625885,7409.617743263297,9056.199463988474
2015-03-29,6256.966324829842,6256.966324829842,5631.269692346858,6882.662957312827
2015-03-30,11315.396343623099,11315.396343623099,10183.85670926079,12446.93597798541
2015-03-31,10228.341924173832,10228.341924173832,9205.507731756448,11251.176116591216
2015-04-01,9912.931197176687,9912.931197176687,8921.63807745902,10904.224316894357
2015-04-02,10545.94927894207,10545.94927894207,9491.354351047863,11600.544206836277
2015-04-03,9564.900414514703,9564.900414514703,8608.410373063232,10521.390455966173
2015-04-04,6477.890495064945,6477.890495064945,5830.101445558451,7125.67954457144
2015-04-05,5798.453382885792,5798.453382885792,5218.608044597213,6378.298721174372
2015-04-06,12406.445892231335,12406.445892231335,11165.801303008202,13647.09048145447
2015-04-07,10424.261171972843,10424.261171972843,9381.835054775558,11466.687289170128
2015-04-08,9636.618359962928,9636.618359962928,8672.956523966635,10600.280195959222
2015-04-09,10497.755773345498,10497.755773345498,9447.980196010949,11547.531350680048
2015-04-10,10118.98189559759,10118.98189559759,9107.08370603783,11130.880085157349
2015-04-11,6565.0053566906345,6565.0053566906345,5908.504821021571,7221.505892359699
2015-04-12,7365.333113561891,7365.333113561891,6628.799802205702,8101.866424918081
2015-04-13,10832.19547101395,10832.19547101395,9748.975923912556,11915.415018115347
2015-04-14,9492.291929133044,9492.291929133044,8543.06273621974,10441.521122046348
2015-04-15,9395.263504962406,9395.263504962406,8455.737154466166,10334.789855458648
2015-04-16,9644.518201241453,9644.518201241453,8680.066381117309,10608.9700213656
2015-04-17,7566.352449230757,7566.352449230757,6809.717204307682,8322.987694153833
2015-04-18,5029.614880751537,5029.614880751537,4526.653392676384,5532.576368826692
2015-04-19,7877.802107658442,7877.802107658442,7090.021896892597,8665.582318424287
2015-04-20,11360.805759394969,11360.805759394969,10224.725183455472,12496.886335334466
2015-04-21,9416.527554769224,9416.527554769224,8474.874799292302,10358.180310246147
2015-04-22,10192.141116068527,10192.141116068527,9172.927004461675,11211.355227675382
2015-04-23,9877.165543401497,9877.165543401497,8889.448989061348,10864.882097741647
2015-04-24,12595.453692040286,12595.453692040286,11335.908322836258,13854.999061244316
2015-04-25,7431.289664152226,7431.289664152226,6688.160697737003,8174.418630567449
2015-04-26,6151.368090342877,6151.368090342877,5536.231281308589,6766.504899377165
2015-04-27,8415.116922273772,8415.116922273772,7573.605230046394,9256.628614501149
2015-04-28,7716.327523871715,7716.327523871715,6944.694771484544,8487.960276258887
2015-04-29,9478.7566887733,9478.7566887733,8530.881019895969,10426.63235765063
2015-04-30,8471.879217568667,8471.879217568667,7624.6912958118,9319.067139325534
2015-05-01,7759.345720769607,7759.345720769607,6983.411148692647,8535.280292846568
2015-05-02,5443.7045758467175,5443.7045758467175,4899.334118262046,5988.07503343139
2015-05-03,4978.248563517542,4978.248563517542,4480.423707165788,5476.073419869296
2015-05-04,10731.59152514574,10731.59152514574,9658.432372631167,11804.750677660317
2015-05-05,9881.335408336578,9881.335408336578,8893.20186750292,10869.468949170236
2015-05-06,8947.473697247426,8947.473697247426,8052.726327522683,9842.22106697217
2015-05-07,10391.660150937685,10391.660150937685,9352.494135843917,11430.826166031455
2015-05-08,8945.88689221204,8945.88689221204,8051.298202990836,9840.475581433246
2015-05-09,5022.6276766242445,5022.6276766242445,4520.36490896182,5524.89044428667
2015-05-10,7378.975619864048,7378.975619864048,6641.078057877643,8116.873181850454
2015-05-11,9281.170563717922,9281.170563717922,8353.05350734613,10209.287620089715
2015-05-12,7664.084561375903,7664.084561375903,6897.676105238313,8430.493017513494
2015-05-13,8470.66233491766,8470.66233491766,7623.596101425895,9317.728568409428
2015-05-14,7745.666098435338,7745.666098435338,6971.099488591804,8520.232708278872
2015-05-15,7199.3937649554955,7199.3937649554955,6479.454388459946,7919.333141451046
2015-05-16,6622.0049002423975,6622.0049002423975,5959.8044102181575,7284.205390266638
2015-05-17,7580.042874613331,7580.042874613331,6822.038587151998,8338.047162074665
2015-05-18,7070.233100930992,7070.233100930992,6363.209790837893,7777.256411024092
2015-05-19,8995.306257467892,8995.306257467892,8095.775631721102,9894.83688321468
2015-05-20,7745.917646348136,7745.917646348136,6971.325881713323,8520.50941098295
2015-05-21,7874.356502709157,7874.356502709157,7086.920852438242,8661.792152980073
2015-05-22,7734.719535129238,7734.719535129238,6961.247581616314,8508.191488642162
2015-05-23,4664.986666443319,4664.986666443319,4198.487999798987,5131.485333087651
2015-05-24,5555.555615936502,5555.555615936502,5000.000054342852,6111.111177530153
2015-05-25,7397.428625100835,7397.428625100835,6657.685762590751,8137.171487610919
2015-05-26,8467.416841645509,8467.416841645509,7620.675157480958,9314.15852581006
2015-05-27,8116.067059843873,8116.067059843873,7304.460353859486,8927.67376582826
2015-05-28,7897.476297135008,7897.476297135008,7107.728667421507,8687.22392684851
2015-05-29,7199.763795011975,7199.763795011975,6479.7874155107775,7919.740174513174
2015-05-30,4809.244800981312,4809.244800981312,4328.320320883181,5290.169281079444
2015-05-31,6123.073907509101,6123.073907509101,5510.766516758192,6735.381298260012
2015-06-01,8525.753343917328,8525.753343917328,7673.178009525595,9378.32867830906
2015-06-02,7021.414340553348,7021.414340553348,6319.272906498013,7723.555774608683
2015-06-03,8073.265362168832,8073.265362168832,7265.938825951949,8880.591898385715
2015-06-04,8701.122198477808,8701.122198477808,7831.009978630027,9571.23441832559
2015-06-05,6256.978618960818,6256.978618960818,5631.280757064736,6882.6764808569
2015-06-06,5812.618554860413,5812.618554860413,5231.356699374372,6393.8804103464545
2015-06-07,4592.2120863932105,4592.2120863932105,4132.990877753889,5051.4332950325315
2015-06-08,8432.088751046322,8432.088751046322,7588.8798759416895,9275.297626150954
2015-06-09,7078.3445851995,7078.3445851995,6370.51012667955,7786.17904371945
2015-06-10,6017.719642812917,6017.719642812917,5415.947678531626,6619.49160709421
2015-06-11,6176.948388103048,6176.948388103048,5559.253549292744,6794.643226913354
2015-06-12,7835.362412866839,7835.362412866839,7051.8261715801555,8618.898654153523
2015-06-13,5440.367753484874,5440.367753484874,4896.330978136387,5984.404528833362
2015-06-14,4266.062047180655,4266.062047180655,3839.4558424625898,4692.668251898721
2015-06-15,8379.675998183151,8379.675998183151,7541.708398364836,9217.643598001467
2015-06-16,6065.999820089982,6065.999820089982,5459.3998380809835,6672.59980209898
2015-06-17,7648.802379620917,7648.802379620917,6883.922141658825,8413.68261758301
2015-06-18,6492.159095909112,6492.159095909112,5842.943186318201,7141.375005500024
2015-06-19,7040.567721296586,7040.567721296586,6336.510949166927,7744.624493426245
2015-06-20,5169.113403041213,5169.113403041213,4652.202062737092,5686.024743345335
2015-06-21,4255.376063568642,4255.376063568642,3829.838457211778,4680.913669925507
2015-06-22,7281.188185868971,7281.188185868971,6553.069367282074,8009.307004455869
2015-06-23,8665.047151729825,8665.047151729825,7798.542436556842,9531.551866902808
2015-06-24,7075.82731486038,7075.82731486038,6368.244583374342,7783.410046346419
2015-06-25,8483.333289935363,8483.333289935363,7634.999960941826,9331.666618928899
2015-06-26,6513.8161078058065,6513.8161078058065,5862.434497025226,7165.197718586388
2015-06-27,5623.382107291562,5623.382107291562,5061.043896562405,6185.720318020718
2015-06-28,6533.685316767187,6533.685316767187,5880.316785090468,7187.053848443907
2015-06-29,5165.304698975047,5165.304698975047,4648.774229077543,5681.8351688725525
2015-06-30,6839.795603943727,6839.795603943727,6155.816043549355,7523.7751643381
2015-07-01,8214.47336643791,8214.47336643791,7393.026029794119,9035.920703081702
2015-07-02,7436.035879883813,7436.035879883813,6692.432291895432,8179.639467872195
2015-07-03,8012.8774528247295,8012.8774528247295,7211.589707542256,8814.165198107203
2015-07-04,4492.916501476159,4492.916501476159,4043.6248513285436,4942.208151623776
2015-07-05,5186.5525801863605,5186.5525801863605,4667.897322167724,5705.207838204997
2015-07-06,7499.829091091224,7499.829091091224,6749.846181982101,8249.812000200347
2015-07-07,8829.82049485371,8829.82049485371,7946.838445368338,9712.802544339082
2015-07-08,7923.96055317855,7923.96055317855,7131.564497860695,8716.356608496406
2015-07-09,8015.611731403817,8015.611731403817,7214.050558263436,8817.1729045442
2015-07-10,7275.568170536319,7275.568170536319,6548.011353482687,8003.124987589951
2015-07-11,4644.291275645401,4644.291275645401,4179.862148080861,5108.720403209941
2015-07-12,4706.915451351736,4706.915451351736,4236.223906216563,5177.60699648691
2015-07-13,8115.987670669906,8115.987670669906,7304.388903602916,8927.586437736898
2015-07-14,7313.834455408492,7313.834455408492,6582.451009867644,8045.217900949342
2015-07-15,8038.832732092167,8038.832732092167,7234.94945888295,8842.716005301385
2015-07-16,9839.650051752546,9839.650051752546,8855.685046577291,10823.615056927802
2015-07-17,8651.514397389206,8651.514397389206,7786.362957650286,9516.665837128128
2015-07-18,4872.293493631801,4872.293493631801,4385.064144268621,5359.522842994981
2015-07-19,6411.54915296744,6411.54915296744,5770.394237670696,7052.704068264185
2015-07-20,7426.392021291571,7426.392021291571,6683.752819162414,8169.031223420729
2015-07-21,5816.240145779539,5816.240145779539,5234.616131201585,6397.864160357493
2015-07-22,6867.103614464616,6867.103614464616,6180.393253018155,7553.813975911078
2015-07-23,6026.146148411697,6026.146148411697,5423.531533570527,6628.760763252867
2015-07-24,7568.090294919628,7568.090294919628,6811.281265427665,8324.899324411592
2015-07-25,5313.872676014808,5313.872676014808,4782.485408413328,5845.25994361629
2015-07-26,6988.214103306869,6988.214103306869,6289.392692976183,7687.0355136375565
2015-07-27,8319.976223552067,8319.976223552067,7487.97860119686,9151.973845907274
2015-07-28,7800.225483376058,7800.225483376058,7020.202935038453,8580.248031713665
2015-07-29,8875.895564262697,8875.895564262697,7988.306007836428,9763.485120688967
2015-07-30,5863.398496787533,5863.398496787533,5277.05864710878,6449.738346466287
2015-07-31,8339.064817699065,8339.064817699065,7505.158335929159,9172.971299468973
2015-08-01,6193.019768341177,6193.019768341177,5573.71779150706,6812.321745175295
2015-08-02,3963.994333787458,3963.994333787458,3567.594900408712,4360.393767166204
2015-08-03,9339.113325340011,9339.113325340011,8405.20199280601,10273.024657874013
2015-08-04,8566.18525156828,8566.18525156828,7709.566726411453,9422.80377672511
2015-08-05,7845.563132169788,7845.563132169788,7061.006818952809,8630.119445386768
2015-08-06,8927.618994392822,8927.618994392822,8034.85709495354,9820.380893832105
2015-08-07,10600.330940445718,10600.330940445718,9540.297846401147,11660.36403449029
2015-08-08,5758.69602530917,5758.69602530917,5182.826422778253,6334.5656278400875
2015-08-09,5849.318819428518,5849.318819428518,5264.386937485666,6434.25070137137
2015-08-10,7979.475528924598,7979.475528924598,7181.527976032138,8777.423081817058
2015-08-11,7626.957547561728,7626.957547561728,6864.261792805555,8389.653302317902
2015-08-12,9345.869422569116,9345.869422569116,8411.282480312204,10280.456364826028
2015-08-13,7698.937228440967,7698.937228440967,6929.043505596871,8468.830951285065
2015-08-14,8666.819829350836,8666.819829350836,7800.137846415752,9533.50181228592
2015-08-15,5279.822769106029,5279.822769106029,4751.840492195426,5807.805046016632
2015-08-16,6264.253246583,6264.253246583,5637.8279219247,6890.6785712413
2015-08-17,9053.973782287116,9053.973782287116,8148.5764040584045,9959.371160515828
2015-08-18,9800.953351738608,9800.953351738608,8820.858016564747,10781.048686912469
2015-08-19,8297.187157528833,8297.187157528833,7467.46844177595,9126.905873281718
2015-08-20,8581.79521275062,8581.79521275062,7723.6156914755575,9439.974734025682
2015-08-21,7918.037285125999,7918.037285125999,7126.233556613399,8709.8410136386
2015-08-22,5517.429227296962,5517.429227296962,4965.686304567266,6069.172150026659
2015-08-23,6369.970996914812,6369.970996914812,5732.973897223331,7006.968096606293
2015-08-24,9793.042913968364,9793.042913968364,8813.738622571527,10772.3472053652
2015-08-25,8161.551062193901,8161.551062193901,7345.395955974511,8977.706168413291
2015-08-26,10001.584786158503,10001.584786158503,9001.426307542653,11001.743264774354
2015-08-27,10536.466254441984,10536.466254441984,9482.819628997786,11590.112879886185
2015-08-28,9643.686357664848,9643.686357664848,8679.317721898364,10608.054993431335
2015-08-29,8063.618709733792,8063.618709733792,7257.256838760412,8869.980580707172
2015-08-30,5446.719601478041,5446.719601478041,4902.047641330237,5991.3915616258455
2015-08-31,8137.169279735112,8137.169279735112,7323.452351761601,8950.886207708623
2015-09-01,7654.6822427640445,7654.6822427640445,6889.21401848764,8420.15046704045
2015-09-02,10981.528677856117,10981.528677856117,9883.375810070505,12079.68154564173
2015-09-03,10192.42074756463,10192.42074756463,9173.178672808168,11211.662822321096
2015-09-04,9535.515328036478,9535.515328036478,8581.96379523283,10489.066860840127
2015-09-05,6709.70480984668,6709.70480984668,6038.734328862012,7380.675290831349
2015-09-06,5340.212928204404,5340.212928204404,4806.191635383964,5874.234221024845
2015-09-07,12198.68294714503,12198.68294714503,10978.814652430527,13418.551241859534
2015-09-08,9936.944240873176,9936.944240873176,8943.249816785858,10930.638664960494
2015-09-09,9972.308673311247,9972.308673311247,8975.077805980123,10969.539540642372
2015-09-10,10644.25456725435,10644.25456725435,9579.829110528915,11708.680023979785
2015-09-11,10455.438880584898,10455.438880584898,9409.894992526408,11500.98276864339
2015-09-12,6911.032874522453,6911.032874522453,6219.929587070208,7602.1361619746995
2015-09-13,5934.427539141832,5934.427539141832,5340.984785227649,6527.870293056016
2015-09-14,10615.771217949623,10615.771217949623,9554.19409615466,11677.348339744587
2015-09-15,12083.58133918414,12083.58133918414,10875.223205265727,13291.939473102555
2015-09-16,11604.518847110523,11604.518847110523,10444.06696239947,12764.970731821577
2015-09-17,11910.09913317042,11910.09913317042,10719.089219853378,13101.109046487463
2015-09-18,9863.765966348361,9863.765966348361,8877.389369713525,10850.142562983197
2015-09-19,5965.921719884947,5965.921719884947,5369.329547896453,6562.513891873443
2015-09-20,6868.760100802711,6868.760100802711,6181.88409072244,7555.636110882983
2015-09-21,10606.282167855552,10606.282167855552,9545.653951069997,11666.910384641109
2015-09-22,11703.674882436024,11703.674882436024,10533.307394192421,12874.042370679626
2015-09-23,8976.117544582783,8976.117544582783,8078.5057901245045,9873.729299041062
2015-09-24,12257.387265337344,12257.387265337344,11031.648538803609,13483.125991871078
2015-09-25,10629.222985941333,10629.222985941333,9566.3006873472,11692.145284535467
2015-09-26,6804.283695060973,6804.283695060973,6123.855325554876,7484.71206456707
2015-09-27,6258.80819046073,6258.80819046073,5632.927371414657,6884.689009506803
2015-09-28,9311.222391024607,9311.222391024607,8380.100151922146,10242.344630127069
2015-09-29,11849.031416007321,11849.031416007321,10664.12827440659,13033.934557608054
2015-09-30,11159.015136300537,11159.015136300537,10043.113622670484,12274.916649930592
2015-10-01,9855.61016390389,9855.61016390389,8870.0491475135,10841.17118029428
2015-10-02,9910.38671466116,9910.38671466116,8919.348043195043,10901.425386127275
2015-10-03,7174.45756471292,7174.45756471292,6457.011808241628,7891.903321184213
2015-10-04,9219.186685796705,9219.186685796705,8297.268017217035,10141.105354376377
2015-10-05,11125.510115586947,11125.510115586947,10012.959104028252,12238.061127145642
2015-10-06,9941.764569151264,9941.764569151264,8947.588112236139,10935.941026066392
2015-10-07,11258.905797128084,11258.905797128084,10133.015217415275,12384.796376840894
2015-10-08,11291.584880395305,11291.584880395305,10162.426392355776,12420.743368434836
2015-10-09,8926.982629394863,8926.982629394863,8034.284366455377,9819.68089233435
2015-10-10,7734.5813555178365,7734.5813555178365,6961.123219966053,8508.039491069621
2015-10-11,7597.483246181145,7597.483246181145,6837.73492156303,8357.23157079926
2015-10-12,12497.99569611274,12497.99569611274,11248.196126501465,13747.795265724015
2015-10-13,13709.741529629631,13709.741529629631,12338.767376666668,15080.715682592596
2015-10-14,13046.16314792307,13046.16314792307,11741.546833130762,14350.779462715378
2015-10-15,11709.321882622178,11709.321882622178,10538.389694359961,12880.254070884397
2015-10-16,10930.08013332969,10930.08013332969,9837.072119996721,12023.08814666266
2015-10-17,10636.53835339176,10636.53835339176,9572.884518052584,11700.192188730936
2015-10-18,8161.0046239536405,8161.0046239536405,7344.904161558276,8977.105086349005
2015-10-19,12224.253142495967,12224.253142495967,11001.82782824637,13446.678456745565
2015-10-20,12243.55993661265,12243.55993661265,11019.203942951384,13467.915930273915
2015-10-21,12522.831143572244,12522.831143572244,11270.54802921502,13775.11425792947
2015-10-22,12237.131176277,12237.131176277,11013.4180586493,13460.844293904702
2015-10-23,11864.242380184747,11864.242380184747,10677.818142166272,13050.666618203222
2015-10-24,7782.453470885848,7782.453470885848,7004.208123797263,8560.698817974433
2015-10-25,8333.69220767887,8333.69220767887,7500.322986910984,9167.06142844676
2015-10-26,12061.562448442195,12061.562448442195,10855.406203597975,13267.718693286415
2015-10-27,11947.063986329855,11947.063986329855,10752.35758769687,13141.770384962841
2015-10-28,12820.850346259716,12820.850346259716,11538.765311633744,14102.935380885689
2015-10-29,12513.525419805794,12513.525419805794,11262.172877825215,13764.877961786375
2015-10-30,14326.134802758403,14326.134802758403,12893.521322482562,15758.748283034243
2015-10-31,5932.578367263972,5932.578367263972,5339.320530537575,6525.8362039903695
2015-11-01,9710.192671071716,9710.192671071716,8739.173403964545,10681.211938178889
2015-11-02,14226.331280036742,14226.331280036742,12803.698152033068,15648.964408040418
2015-11-03,10958.569123796393,10958.569123796393,9862.712211416754,12054.426036176033
2015-11-04,12740.466100044083,12740.466100044083,11466.419490039674,14014.512710048491
2015-11-05,12762.373542303285,12762.373542303285,11486.136188072956,14038.610896533615
2015-11-06,11776.415263030252,11776.415263030252,10598.773736727228,12954.056789333279
2015-11-07,8044.501284336,8044.501284336,7240.0511559024,8848.9514127696
2015-11-08,7744.390944453798,7744.390944453798,6969.951850008418,8518.830038899177
2015-11-09,15083.103023317055,15083.103023317055,13574.79272098535,16591.413325648762
2015-11-10,14314.288646524532,14314.288646524532,12882.85978187208,15745.717511176987
2015-11-11,14697.324584230037,14697.324584230037,13227.592125807034,16167.057042653041
2015-11-12,14193.968813023695,14193.968813023695,12774.571931721326,15613.365694326067
2015-11-13,12389.126904602606,12389.126904602606,11150.214214142346,13628.039595062868
2015-11-14,8517.747799521952,8517.747799521952,7665.9730195697575,9369.52257947415
2015-11-15,9561.343918764316,9561.343918764316,8605.209526887886,10517.478310640749
2015-11-16,12429.69389207022,12429.69389207022,11186.724502863199,13672.663281277242
2015-11-17,14407.990932721712,14407.990932721712,12967.19183944954,15848.790025993885
2015-11-18,13497.128654140026,13497.128654140026,12147.415788726024,14846.84151955403
2015-11-19,13404.373359011388,13404.373359011388,12063.93602311025,14744.810694912529
2015-11-20,14531.160838716722,14531.160838716722,13078.04475484505,15984.276922588395
2015-11-21,9684.571579349999,9684.571579349999,8716.114421414999,10653.028737285
2015-11-22,8905.678643578722,8905.678643578722,8015.1107792208495,9796.246507936594
2015-11-23,15098.0337840323,15098.0337840323,13588.23040562907,16607.83716243553
2015-11-24,12895.59827018221,12895.59827018221,11606.03844316399,14185.158097200432
2015-11-25,14629.76479506479,14629.76479506479,13166.788315558311,16092.74127457127
2015-11-26,14643.297362067071,14643.297362067071,13178.967625860365,16107.627098273779
2015-11-27,13776.205491809109,13776.205491809109,12398.584942628198,15153.826040990021
2015-11-28,9739.790682762788,9739.790682762788,8765.81161448651,10713.769751039068
2015-11-29,8185.1463195888655,8185.1463195888655,7366.631687629979,9003.660951547752
2015-11-30,15111.479313112379,15111.479313112379,13600.331381801141,16622.627244423617
2015-12-01,14034.762252745613,14034.762252745613,12631.286027471053,15438.238478020176
2015-12-02,13728.293906108765,13728.293906108765,12355.46451549789,15101.123296719643
2015-12-03,15330.510179955916,15330.510179955916,13797.459161960325,16863.56119795151
2015-12-04,13606.764082857395,13606.764082857395,12246.087674571656,14967.440491143136
2015-12-05,8151.42466546312,8151.42466546312,7336.282198916808,8966.567132009432
2015-12-06,8021.808346177707,8021.808346177707,7219.6275115599365,8823.98918079548
2015-12-07,15000.5918142799,15000.5918142799,13500.53263285191,16500.650995707892
2015-12-08,13140.168683630916,13140.168683630916,11826.151815267825,14454.185551994009
2015-12-09,16200.49159088618,16200.49159088618,14580.442431797563,17820.5407499748
2015-12-10,12387.943451980016,12387.943451980016,11149.149106782015,13626.737797178019
2015-12-11,16189.573906970996,16189.573906970996,14570.616516273896,17808.531297668098
2015-12-12,9887.96737935701,9887.96737935701,8899.170641421308,10876.76411729271
2015-12-13,9594.47925257724,9594.47925257724,8635.031327319515,10553.927177834963
