ds,yhat,yhat_lower,yhat_upper
2015-08-03,5905.610969714296,-570.8142850282397,12848.889896259929
2015-08-04,6761.611092498965,314.0657053911574,13710.554155871414
2015-08-05,7317.993104628184,670.808822038451,13736.113115299717
2015-08-07,6581.269734606893,-77.49008698219694,13382.309164931412
2015-08-08,6747.218471750912,215.84318313999455,13311.67660419455
2015-08-09,7128.8239963159085,243.54437740670582,13722.843618338506
2015-08-10,6141.1437986796955,-463.1188824201741,12982.164587444444
2015-08-11,7007.181296996082,709.5530972940721,14089.216991856472
2015-08-12,7563.862257952767,238.86466160059192,14197.163013680945
2015-08-13,6748.729908515501,32.29574484947643,13264.34469939295
2015-08-16,7282.1629908202685,865.518726044133,14081.573378244902
2015-08-17,6251.185436883288,-492.2945279882329,12991.341333067368
2015-08-18,7067.70884907382,503.3233832539409,13417.616381328588
2015-08-20,6697.831355733135,81.50110507433435,13556.711322839388
2015-08-21,6688.846244470742,17.80145743459113,13524.544380879355
2015-08-22,6767.562518498356,-143.58109042747594,13109.629209686016
2015-08-23,7055.001716248262,-122.91702992989319,13821.972901426057
2015-08-25,6734.409922752051,284.000165782545,13438.74616182781
2015-08-26,7191.166926441533,499.2301080678788,14013.135417213474
2015-08-27,6279.487620702325,-103.54062425618454,13104.90392339897
2015-08-28,6238.307037307159,-582.6594343878807,13136.107014132323
2015-08-30,6563.777152327053,-489.2987139634024,13483.976760876825
2015-09-01,6235.705894644162,-402.32748370563854,12780.356579908304
2015-09-02,6700.791316090997,301.7224829214292,13498.940753491386
2015-09-03,5805.05794772621,-808.9120004911308,12613.757538143012
2015-09-04,5786.5604306602445,-875.6424026980624,12660.656849975985
2015-09-06,6174.334307384208,-73.02220972341163,13002.567967647465
2015-09-08,5924.375797545389,-293.15502231803,12252.262120241281
2015-09-09,6431.553589189594,-298.76428581083013,13190.926751697947
2015-09-10,5578.572051876092,-1353.9304377766741,12493.477104483405
2015-09-11,5602.182432293849,-793.9010243937097,12271.325771805128
2015-09-12,5725.635559288419,-1276.0218396164971,12162.006813561426
2015-09-13,6068.43235639288,-370.11321103216363,12286.557701797208
2015-09-14,5047.126461212929,-2244.7573626125036,11593.839020691785
2015-09-15,5883.876894805154,-1129.9499805761413,12561.828427448405
2015-09-17,5585.756917240335,-1671.5646124985378,12173.392477847661
2015-09-18,5625.821828971093,-1569.0941336679539,12193.27000748724
2015-09-19,5760.758545206944,-1050.5920705572823,11852.071648395353
2015-09-23,6454.009251552701,-569.2079596187031,12845.142098809945
2015-09-24,5614.374148065572,-765.2926271211729,11931.64104982533
2015-09-25,5644.008984892553,-844.6542069406612,12680.411141150127
2015-09-28,5072.098624370628,-1519.42728184135,11563.461259308893
2015-09-29,5894.650322236366,-829.8375515771065,12460.177896623833
2015-09-30,6411.484542729319,350.4474480131135,13645.797355205106
2015-10-01,5562.443888260569,-816.8055695898275,12399.76719259691
2015-10-02,5584.560303647424,-1347.2232179208813,11633.756337424522
2015-10-03,5702.263131303334,-542.2444308028438,12063.082724995937
2015-10-06,5827.910993086912,-822.5030948704452,12800.512710784977
2015-10-08,5504.580262548822,-1197.8773978049473,11927.419920520117
2015-10-09,5533.1843015272525,-1023.0778826700177,12663.428509162566
2015-10-10,5658.125673371111,-892.2747548913649,12492.25994597402
2015-10-14,6330.205353913184,-59.65313460903555,13178.386740612767
2015-10-15,5489.877394378869,-1027.8187659861571,12507.159778967341
2015-10-17,5643.47851104238,-1273.075960038859,12079.906996247282
2015-10-18,5981.044365320434,-741.6822029971404,12421.928737791719
2015-10-19,4950.116492826309,-1420.2284110162275,11745.581535505004
2015-10-20,5771.9547988391005,-736.622645447133,11903.115550726912
2015-10-21,6286.7500187253345,-332.22247189382676,12941.70152466176
2015-10-22,5434.275468074108,-1182.8978229919646,12153.202962453273
2015-10-23,5450.7234519517815,-1144.1843044778698,12107.642720010348
2015-10-24,5560.656865558567,-1102.8976925734523,12624.30631227149
2015-10-25,5884.612200376763,-570.3330399839593,12619.014337434912
2015-10-27,5652.53355866905,-1105.528857667832,12294.699048085737
2015-10-28,6159.628374862822,-820.9587574803097,12759.894052475085
2015-10-29,5303.332681278029,-1332.2815409024497,11514.107143660023
2015-10-30,5320.484295024277,-1490.068976841861,12058.23713506799
2015-10-31,5436.492502009404,-1350.281238437575,11803.375555176428
2015-11-01,5772.5558639454075,-1043.9006973830365,12259.317421955828
2015-11-02,4748.059359120957,-1592.2114955228158,11291.292975504375
2015-11-04,6124.87844524321,-245.31284537378588,13255.139719662367
2015-11-06,5372.962169199087,-1419.0281994800714,12296.94969457169
2015-11-07,5542.605445897074,-1401.602307755125,12268.313256219926
2015-11-08,5938.230383481698,-458.63782159258943,12594.216340789013
2015-11-09,4978.529755194428,-2066.06030118904,12097.823332610196
2015-11-10,5884.117245067829,-648.8164555697442,11942.795839778277
2015-11-11,6495.669418407302,228.65322850763351,13227.30154562677
2015-11-12,5752.791229470198,-232.6682265728016,12830.970084163439
2015-11-15,6595.806374583019,384.2682666719415,13568.219041839997
2015-11-16,5700.094151313267,-902.0691439807141,12278.899149877996
2015-11-17,6663.211944352441,425.7129699305064,13011.646440751558
2015-11-18,7324.541082052624,579.1758847308812,13950.797890050382
2015-11-19,6622.413015108892,407.6296066551949,13064.889965557566
2015-11-20,6790.174912839268,82.21502169509152,13534.571591030945
2015-11-21,7050.463646512205,241.06402080120964,13948.647354892748
2015-11-22,7521.430627896093,1195.989039847197,13858.538289619299
2015-11-23,6619.920065369127,6.033989745729353,13241.716353666608
2015-11-26,7447.364951130358,915.7104906158277,13799.25018933372
2015-11-27,7558.902513302001,728.0021037608157,14319.77353340504
2015-11-29,8145.761696131455,992.1798059000446,14771.833611322474
2015-12-02,8542.778168712393,2256.3571268752376,15133.115041156034
2015-12-03,7696.113861991065,1284.4469088224362,14210.487589259079
2015-12-04,7706.204092984738,1274.559311032916,14089.173018216417
2015-12-05,7798.797006927975,608.8492821593013,13350.342380177537
2015-12-06,8095.2469683842555,1369.3547987253519,14929.81401570567
2015-12-08,7782.449392526063,1059.1598619911897,14028.689523497818
2015-12-09,8237.851686547921,1428.4665774362516,15322.21333520834
2015-12-11,7279.642561845709,947.4329064705669,14170.611099980573
2015-12-12,7329.5051408895415,-131.2633030465507,14034.23868710777
2015-12-13,7596.326771646883,855.3277490594347,14335.294728239476
2015-12-14,6501.168748106931,111.83717272430007,13030.338826622597
2015-12-16,7731.029823039191,1295.93488815095,14684.022936163235
2015-12-17,6841.401875620899,97.28625992495161,13395.358867460678
2015-12-18,6831.593311852245,394.69445972173725,13259.932897052442
2015-12-19,6927.309577787233,489.81159641110736,13794.862618175228
2015-12-20,7249.149002440704,524.566819693109,13490.405832352459
2015-12-21,6216.667889310569,-664.5003451496689,12403.649705450453
2015-12-23,7586.766983709822,1024.8098392176107,14431.389377888074
2015-12-26,7001.583416459043,351.519593302349,13648.59655337459
2015-12-27,7390.29428747582,892.7460277260817,14470.685328862957
2015-12-28,6418.727134608332,11.861474339685746,13121.605543279687
2015-12-29,7303.726475480525,587.2450320197826,13680.843758201705
2015-12-31,7103.73281161018,319.8108177496265,13601.656460566572
2016-01-02,7367.339955949906,790.7205312158836,14201.474476395537
2016-01-03,7754.5630500681145,1218.7001658695492,13930.897297199463
2016-01-04,6769.586480005961,733.4691376580041,14179.953596638728
2016-01-06,8175.076537797998,1799.7916960297941,15188.207767392476
2016-01-09,7492.526670835741,891.8540076292694,13457.147737484898
2016-01-11,6753.735398444326,-266.45213832529595,13569.708864416589
2016-01-12,7538.578938303028,834.1951719835445,14453.401021582798
2016-01-13,8009.17213552924,1146.9250904597409,14885.490983252297
2016-01-14,7107.464944643179,636.7533693688171,13496.048070985433
2016-01-15,7068.331707764733,-95.70539362177568,13377.236999280583
2016-01-16,7118.349975546107,177.85463318712698,13475.9194473488
2016-01-19,7017.041366718787,201.9559687136117,13861.372678966643
2016-01-20,7458.294969759439,870.6393831605018,13904.201847941902
2016-01-21,6538.757235473872,-138.85354657306314,12992.413400828375
2016-01-22,6493.579696653097,-224.3123694344595,12849.471925638169
2016-01-24,6828.329600008264,274.0628840971659,13404.722937301975
2016-01-25,5751.109442529099,-449.5953428909325,12384.146377527677
2016-01-26,6536.462393483338,-213.57974696441383,13002.983227425055
2016-01-27,7028.354987056403,106.05532659069463,13688.260659757965
2016-01-29,6190.844818883043,-416.0059184940669,13145.83528716313
2016-01-30,6320.590614525752,-10.247047417724787,13069.83937706379
2016-01-31,6677.760342885129,-188.45450873624344,13103.181098694773
2016-02-01,5682.230574323291,-662.0915605659285,12352.910909886188
2016-02-03,7125.2499581536085,-27.804035029004012,13380.531337109258
2016-02-04,6346.58036849071,-273.95346550596116,13079.156905775575
2016-02-05,6446.473254496789,-138.8429913702056,13569.54268853174
2016-02-06,6649.046013273318,46.6788929707671,12831.02701187064
2016-02-07,7072.923606527107,932.6847343364791,13417.088143857189
2016-02-10,7673.628867174841,1351.939657094507,14703.376446443108
2016-02-11,6927.967955513393,591.2075837079684,13005.973399639053
2016-02-13,7266.7266443640965,573.1385851689937,13686.770202022024
2016-02-14,7693.883903866038,1154.8683122594603,14407.285048635862
2016-02-16,7655.74266969755,1169.51395001316,14536.691470229382
2016-02-17,8248.607654667516,2032.1295338107295,14840.120980739672
2016-02-19,7554.79039771122,440.2271197369362,14987.04469377227
2016-02-20,7725.100099446005,584.7467867252846,14367.978385696537
2016-02-22,7104.376428007176,1413.2605091462356,14046.238500246396
2016-02-23,7949.864424868404,1645.4814394399243,15052.252692655407
2016-02-24,8481.825620811524,1888.81266286228,14890.991326756099
2016-02-25,7641.904239129746,1045.0766404075325,14542.87298685324
2016-02-26,7662.7494221072575,850.6709776142122,13840.942471369892
2016-02-27,7770.246836905652,1450.8622576908772,14145.969360084733
2016-03-01,7814.612643372695,1209.5269150387212,14344.33882428461
2016-03-02,8290.987570593796,1737.1185295151452,14889.246079469765
2016-03-03,7398.661093280753,316.4904341803827,13606.19669313839
2016-03-05,7432.532487102395,750.7231669198575,14508.402465060131
2016-03-06,7705.524926445253,847.904792943362,14273.40778645584
2016-03-08,7365.036156128716,556.9928856285774,13903.016576371829
2016-03-10,6896.364250878944,-175.22215571849614,13380.969227179557
2016-03-11,6848.678255010068,71.37485564930367,13118.619631264906
2016-03-12,6896.091568150673,75.60692084038682,13523.22503847037
2016-03-13,7159.263657999269,242.14368459264708,13761.348215340231
2016-03-15,6814.371377323981,-70.10331192061328,13400.078453121383
2016-03-19,6400.373996810674,-328.826803658909,13308.144595695945
2016-03-22,6417.305503944299,-558.1197463921769,12969.075123431117
2016-03-23,6913.9555745246125,474.58130215281506,13415.460682175384
2016-03-25,6078.559743197211,-711.3868764925694,12566.381859779616
2016-03-26,6204.616312302446,44.01413420804115,13202.820143777215
2016-03-27,6555.2296492461555,-41.40107523090944,13728.128820897558
2016-03-29,6408.508612711908,148.4084242922462,13432.604733388675
2016-03-30,6970.124981028935,218.73892346997383,13049.306555347157
2016-03-31,6177.931091110786,-1022.707860906884,13112.749738660406
2016-04-01,6262.551831231282,-986.4651955127978,12801.748331689469
2016-04-02,6448.9440635538085,-549.7131693855218,13278.520974986845
2016-04-03,6855.849867770379,196.98278544568754,13439.19898058679
2016-04-04,5903.42045736828,-95.19622449940368,12921.855767283083
2016-04-05,6804.6460688365805,481.92707213550307,13462.752846786474
2016-04-06,7402.935275657103,393.3394001900827,13463.393134189202
2016-04-07,6638.669778661114,-107.49214070178273,12953.597860003109
2016-04-08,6741.277543019825,528.5322214508784,13517.374042396865
2016-04-11,6369.556219688581,324.7312841661755,13045.015824841978
2016-04-12,7242.855151296373,636.3354293519789,14079.208153976218
2016-04-13,7801.318689655131,896.9359737945674,14449.495422188851
2016-04-14,6985.764806834751,200.89050762270958,13185.866026886019
2016-04-15,7026.043417073395,-128.03252286996607,13898.123843151405
2016-04-17,7468.8640080487985,999.3218333921096,14046.237808846117
2016-04-18,6412.123834837481,-523.398529224048,13087.064656264567
2016-04-19,7191.0168010235375,292.8717184736579,14307.773242830672
2016-04-20,7651.330412369778,837.3940942383248,14661.846536779836
2016-04-22,6677.172934289599,75.90146422342409,13139.146337393451
2016-04-24,6932.721177129096,29.76766632031183,13380.70530919991
2016-04-26,6498.278637862182,-101.27447629547557,13112.701169843735
2016-04-29,5845.039074248107,-753.6145056329996,12871.846902341656
2016-05-01,6091.272331982908,-588.2985014295199,12861.074095995622
2016-05-02,4975.202904615706,-1340.0296142292393,11653.294222723629
2016-05-03,5723.929758210017,-729.8368660705383,12289.387511136756
2016-05-04,6185.714328396486,-376.3454942124428,12874.60238301648
2016-05-05,5305.226038375584,-1415.708625664762,11914.891610543806
2016-05-06,5314.728478039688,-1625.787719148309,12303.672211933976
2016-05-09,4835.346691448924,-2450.961670912301,11572.799514042808
2016-05-10,5737.364704438487,-1188.2845378934535,12574.036204171278
2016-05-11,6359.602937048533,-145.9099070182538,12742.029395426918
2016-05-13,5818.607394147329,-702.6206683697266,12119.112218721099
2016-05-15,6631.443597341417,118.86546414999235,13258.603391479213
2016-05-16,5806.540135684992,-692.8919473941089,12615.049117531493
2016-05-17,6843.578774835354,206.86661336714508,13744.873852898976
2016-05-20,7226.418926336709,700.6368115096664,13654.198960300058
2016-05-21,7574.44677055878,1203.1942563282503,13992.789105401916
2016-05-22,8130.923638137442,1618.6534536158256,15090.323014393927
2016-05-23,7314.523793518601,165.7199252355093,14241.275335159147
2016-05-24,8334.02051109178,1535.8592553859066,14348.535290001924
2016-05-25,9032.387922670774,2416.1048150597576,15717.311391602003
2016-05-26,8349.286499516747,1481.3617454543482,14850.535002239158
2016-05-27,8511.776023794771,1895.7126590682353,14859.371019915348
2016-05-28,8744.057655923134,2052.1700182108607,15436.598029315875
2016-05-29,9164.133501452186,2601.8563872356885,15911.487526553632
2016-05-30,8193.34231110773,808.6626765889605,14435.896905585863
2016-05-31,9043.077807585318,2235.6718184009774,15537.237096187662
2016-06-01,9559.751243473043,2867.206207261055,16539.36150618669
2016-06-02,8686.617863943786,2069.5720672141,14996.402548477885
2016-06-03,8654.213142535327,2200.9475332954526,14820.973227226288
2016-06-04,8690.585219459319,2024.5225760202597,15466.175840161626
2016-06-05,8917.51565210267,2269.6178332389886,15483.448040291245
2016-06-06,7760.206034593,1483.8705293166165,14184.855402702746
2016-06-07,8433.323071485316,1686.004244904494,15430.39137108917
2016-06-08,8786.805566741823,1998.668842083325,15139.453458042686
2016-06-09,7767.029166737791,786.6128484458245,14795.442737120908
2016-06-10,7606.976847261784,816.9371104792923,14212.966566385694
2016-06-14,7103.2317456664,313.95422548079677,13693.777258734252
2016-06-16,6443.632077861026,-450.46451879030093,13048.266801439036
2016-06-19,6540.529052478723,77.09833914407457,13027.368362809073
2016-06-21,6179.349132617709,-391.77207645404593,13041.963251744222
2016-06-23,5785.865310790445,-1043.2944045295887,12631.369608059133
2016-06-24,5809.097654042055,-668.08282550126,12460.393163961307
2016-06-25,5947.482627256961,-1179.52926584534,12441.66185684432
2016-06-27,5345.941796844196,-1654.3911097692574,11521.152125955465
2016-06-29,6834.976557382204,-219.29946783480463,14076.776555520319
2016-07-01,6206.281833395662,-465.1346967623305,13383.42099739359
2016-07-02,6428.934234022445,-524.5045531193524,13170.894089609403
2016-07-03,6867.965351477462,-343.89593007969086,13272.916025441036
2016-07-04,5944.065795567108,-959.3016892365035,12713.22914936344
2016-07-05,6865.403051291936,72.98599286118423,13154.95390588061
2016-07-06,7477.245821856939,574.7598219187503,14769.364150003523
2016-07-07,6720.899268395387,-47.424931739383716,13268.503543827019
2016-07-08,6823.197556269186,-225.94830067854716,13395.12741983046
2016-07-09,7009.653815379921,109.44651555510049,13492.072519262501
2016-07-10,7398.9670675535435,200.89612948280705,13992.987815088736
2016-07-12,7264.666974794867,868.9441582978317,14327.404854541415
2016-07-14,6960.6482150729635,214.60922666256567,13120.381766369394
2016-07-15,6978.869127129406,125.49895791034535,13576.50032496534
2016-07-16,7081.63160362836,213.22108424931798,13555.053632124545
2016-07-17,7389.954304806025,903.8456453880257,13608.657401489569
2016-07-18,6328.956529957871,-212.00341041461712,13127.858621323123
2016-07-19,7110.368228600715,902.8249694341414,13737.277319499872
2016-07-20,7583.891803026012,437.3575883397516,14225.22561751662
2016-07-21,6694.856873137529,-20.233499370848822,13793.866459933124
2016-07-22,6673.217741270377,5.313981033183944,13768.868936214658
2016-07-23,6747.762010031993,-50.753080220257104,13578.13066738895
2016-07-24,7039.835449370863,416.8223095378527,13453.78519825948
2016-07-25,5974.679293744112,-14.067940126029526,12773.03172298537
2016-07-28,6394.260546185141,-685.5057366622484,12863.271045854099
2016-07-30,6527.852540154134,-236.65702505272142,13217.91973442927
2016-07-31,6869.315389198996,-213.70679474367276,13037.205017277718
2016-08-01,5857.389264091105,-848.2302744506,12221.630098218757
2016-08-02,6701.004430925337,-40.23214766357753,13100.491728823119
2016-08-03,7247.698609943774,357.9513260334086,13557.718250209413
2016-08-04,6440.178401220473,-75.14604569945972,12923.13450597168
2016-08-05,6505.0058248179275,-198.81451291256568,13277.47906330863
2016-08-06,6668.041804134249,191.8371811808844,13403.446024123006
2016-08-07,7047.5525577239605,276.32453622735807,13593.799507736576
2016-08-09,6931.4067606855015,497.32019792902173,13323.41112636171
2016-08-10,7490.522787975855,832.7858807156432,14109.533649238883
2016-08-11,6685.875294055319,-190.78403250983936,13442.06306269538
2016-08-12,6743.729435406412,183.84358428927166,13087.923510074674
2016-08-13,6890.2069565286665,111.76471099914635,13608.68037076592
2016-08-14,7244.026633702925,1097.0673679568442,13825.082199850362
2016-08-18,6706.19759301294,198.38062142209316,12914.202983305631
2016-08-19,6707.639387166006,-60.317764616369665,13311.608691915173
2016-08-20,6795.603948911352,480.10298121516234,14227.460309530026
2016-08-21,7090.3263312548925,446.341928920365,13814.090118140479
2016-08-26,6300.438194513018,-151.68707634696653,13035.210016940495
2016-08-27,6354.487673093653,-158.455445728403,13014.865089864557
2016-08-29,5531.344663767801,-1205.613599778012,12308.333571705669
2016-09-01,5849.066558098121,-1014.7171480005849,11885.305858521397
2016-09-02,5823.6332212391535,-588.2027031224231,12223.82010215975
2016-09-03,5898.6262244110085,-1092.2262768724656,12529.451867350563
2016-09-04,6194.132875666685,-530.302316523787,12365.570564735386
2016-09-05,5135.042439967263,-1303.1690721194116,12038.124166999236
2016-09-06,5929.475727608246,-931.0595722258275,12878.167031755786
2016-09-07,6426.672648145811,-146.06743674646765,13228.318443621189
2016-09-08,5570.596614964533,-1147.123796152456,12542.054926199276
2016-09-09,5587.605841777564,-956.2308547374878,12004.55951908852
2016-09-10,5704.738681913567,-855.4724759547004,12376.676405494934
2016-09-11,6041.028092560233,-541.601737338326,13055.396688636454
2016-09-13,5850.325204027698,-628.1398441948206,12486.196738699984
2016-09-17,5724.623325654753,-1761.6778236345149,12022.985316672411
2016-09-18,6073.547797901387,-451.94059408795414,12770.60012146832
2016-09-19,5061.005558567521,-1552.9772601913999,11285.349499951813
2016-09-22,5588.629999315524,-642.302603473445,12525.290183038485
2016-09-23,5620.637181425969,-1086.2034942359278,12017.391243670187
2016-09-27,5878.018843605088,-1360.065793240554,12251.296907396583
2016-09-29,5549.004330011181,-1058.9675879853394,12120.920393111373
2016-09-30,5571.135393022316,-741.1521545042183,12190.116400045023
2016-10-01,5687.960752601915,-848.0899516065858,12683.595765503516
2016-10-02,6019.427940866521,-781.0322385983961,12889.514205393629
2016-10-03,4991.044818440404,-1503.6959891542278,11254.326181316694
2016-10-04,5809.932368154882,-536.8795552005648,12198.580061306022
2016-10-05,6326.388831464398,-88.65010191739776,12945.689244977997
2016-10-08,5635.108561601942,-1190.9741088694595,12063.925936185547
2016-10-09,5973.618801991003,-401.0534403943023,12993.3255092737
2016-10-10,4952.773046016022,-1488.6450767076137,11526.412855239592
2016-10-11,5778.868370595338,-648.9799431796276,12355.690369088703
2016-10-12,6301.870252991925,-1073.3463570290862,12734.460348647173
2016-10-13,5466.082026968663,-956.812047794656,12023.031215029107
2016-10-14,5496.822392520524,-1164.565495632683,12163.784982054178
2016-10-15,5621.572970976925,-647.5972750831247,12305.141230149886
2016-10-16,5959.519630282638,9.006279654451665,12847.580164184294
2016-10-17,4935.784325788015,-2314.438542848352,11634.36411362066
2016-10-18,5756.334695880693,-478.9915202649781,12341.980882914244
2016-10-20,5425.704665878838,-1189.9527232066625,11942.292833845344
2016-10-22,5556.317084928549,-1265.1848079236815,12190.118644358607
2016-10-23,5880.5072111506015,-715.995743758954,12407.561642209888
2016-10-24,4843.208984888977,-2061.794613745693,11657.063946935144
2016-10-25,5650.903618967637,-1658.3687331284623,11999.382299424458
2016-10-27,5300.845971522006,-1837.4464239772963,11267.96533118783
2016-10-28,5314.892569954806,-1559.624784557039,12274.056614585594
2016-10-29,5426.031413592185,-1317.6884705051152,12417.213743373337
2016-10-31,4728.156307754891,-1749.7973179094377,11492.453089468141
2016-11-02,6080.520466756315,-882.8528973726826,12863.414404400712
2016-11-03,5257.47567101551,-1424.6128344727592,11495.803777209192
2016-11-04,5309.633744216555,-1469.807012192768,11796.712915622897
2016-11-06,5846.488183619053,-834.8633781009795,12083.768671373915
2016-11-07,4877.796409931793,-1850.0237899379745,11951.31243065535
2016-11-09,6360.799984889806,-424.70577261495924,12695.999713293
2016-11-10,5608.557307060211,-821.5673327942264,12526.383287578577
2016-11-11,5733.303108268743,-1125.776547535175,11931.68270874523
2016-11-12,5962.575148896037,-832.5343074222868,12371.110401814378
2016-11-14,5515.654783055659,-1132.1442942888157,11964.069957762777
2016-11-15,6468.214394356121,-184.1166147092206,12698.15855594821
2016-11-16,7122.491854960688,622.2590285251434,13925.314201537682
2016-11-18,6589.603961113824,-187.46771365111806,13406.131132557402
2016-11-19,6851.715628762979,483.9302773558048,14014.188903292676
2016-11-20,7325.914571915235,897.1424905960184,14320.38259985308
2016-11-23,8024.994756639155,1307.8300218474526,14465.339086609012
2016-11-24,7296.181786968733,615.1439261969422,13716.707150006592
2016-11-25,7422.8049478911025,787.091275260178,14062.582413332666
2016-11-26,7631.846161034281,824.2457027256972,14018.922249373582
2016-11-27,8041.72643538716,1245.2566211710744,14774.355286777023
2016-11-28,7077.958206682199,78.63231848234672,13834.388264205347
2016-11-29,7944.51458421381,1439.579691878129,14512.793792820527
2016-11-30,8492.81296855933,1299.9933541231565,14998.437319861812
2016-12-01,7668.262374967594,936.4335687256308,14502.356056356743
2016-12-02,7695.528693567698,1374.2111252461414,14301.118077779234
2016-12-03,7803.661189661981,1329.8030881712318,14511.21766354457
2016-12-04,8113.116832387785,1458.0609635873052,14439.97094336577
2016-12-05,7051.598482590495,-38.49973686751729,14087.968738692733
2016-12-06,7824.783641229306,1009.4967213008322,14375.34378607551
2016-12-07,8286.182407081586,2005.2896214861844,14888.51560145601
2016-12-08,7383.049513396353,775.3041287070946,14185.43699516806
2016-12-09,7341.406288599847,1589.1439815441365,14396.14289389855
2016-12-10,7391.700007371423,800.6222550017716,13976.890927210714
2016-12-11,7655.440016309921,892.7937255878899,14540.879001248759
2016-12-12,6561.244482105318,122.42374047059457,13348.783725601797
2016-12-14,7770.427789492252,1311.5673604019196,14683.95930371062
2016-12-15,6874.811885435374,282.1099131838544,13940.519070700298
2016-12-17,6935.946983165931,438.28188900817173,13768.290002616219
2016-12-18,7242.786811332325,404.2436454872148,13410.736896671411
2016-12-20,7015.54953230432,358.1193927371265,13465.618494350349
2016-12-22,6713.132632033066,73.3362908319353,13212.293858989027
2016-12-25,7299.290783642426,682.0244988148331,13995.33666607572
2016-12-26,6325.752909859094,-72.96036508715494,13143.378780756168
2016-12-27,7202.100138642856,1069.8204410697203,13840.3283203846
2016-12-28,7779.115559143352,814.3639068430323,14330.53891263346
2016-12-29,7000.767908052556,339.14800059239747,13818.250610432435
2016-12-30,7088.726081763593,801.1015097723433,13810.874161480755
2016-12-31,7269.829726534009,113.36871801412747,13911.698865750453
2017-01-01,7661.758023966719,946.7186501601333,14295.035676692032
2017-01-02,6689.8787108143415,-120.55608781651797,13405.701928201073
2017-01-04,8110.440690798409,1720.7461771197547,14379.717906656655
2017-01-08,7802.520318203113,1441.404162009345,14463.635605265701
2017-01-09,6763.843871094223,40.941664687495816,13451.05265062647
2017-01-10,7558.176549334057,705.2560469492931,14160.753468692066
2017-01-11,8038.799728478828,1752.699865653977,14744.936792551869
2017-01-13,7122.871443087089,264.56415667130636,14031.145507125771
2017-01-16,6347.559479450465,-737.222054944188,12793.002178609746
2017-01-17,7090.312078003971,277.389975754324,13845.088309457864
2017-01-18,7528.659132801829,1238.4899817391915,14059.483510193215
2017-01-19,6610.407182292584,-9.977607272433527,13413.38387173835
2017-01-22,6876.914250900263,462.2305155669677,13757.667845502492
2017-01-23,5793.899908347024,-482.53639725031974,12335.068646710615
2017-01-24,6563.1997709327325,127.45945243812956,13824.28848227368
2017-01-26,6169.079209221601,-60.821278435652495,12452.822649438805
2017-01-27,6176.171183723252,-431.1728948871372,12589.459001758381
2017-01-28,6289.953521883519,-507.55644472261923,13112.052745962656
2017-01-29,6630.099589053542,12.512260748928634,14250.492348081609
2017-02-01,7032.499996727515,597.2982001630555,14427.181757905364
2017-02-02,6245.083554823299,-431.2608684100046,12774.328407042622
2017-02-03,6333.407427761728,-457.7968489217747,12702.785487666146
2017-02-06,6001.660469293497,-678.9705660270386,12518.749716220493
2017-02-07,6912.520392383002,255.3988356061362,13197.923572071059
2017-02-08,7524.107699060462,1070.5016396623462,14080.388509773366
2017-02-09,6781.251195852523,-266.39408076349196,13627.931006451568
2017-02-11,7122.23249487467,783.9164888632606,13990.815663116002
2017-02-12,7551.7276195582535,1164.1793248459064,13675.692720457555
2017-02-13,6619.853569432653,122.41872708292479,13854.48427759549
2017-02-14,7526.718918497676,1370.975390540741,14125.006554034957
2017-02-15,8125.064882234869,1140.7194830188082,14782.834864577771
2017-02-17,7453.833837054544,1203.826977087712,14024.764144767878
2017-02-19,8019.727839787153,1870.9221048612585,14459.663062667141
2017-02-20,7038.688991095679,472.82125824599814,13352.02014029655
2017-02-21,7891.659909274247,1436.3960594554057,15000.425182689103
2017-02-22,8432.543895842351,1580.5874704607402,14989.68358958426
2017-02-23,7607.851771815112,1029.1499783073916,14138.69318016568
2017-02-25,7757.121176373713,1272.5261365550246,14045.436818537944
2017-02-26,8080.193875207282,1361.301049237837,14485.666787415023
2017-02-27,7037.361862657969,109.60121398465539,13879.59423191155
2017-02-28,7829.77645770278,999.884565799037,14422.450810775203
2017-03-01,8312.129209626943,1677.6532489044814,15171.568039461186
2017-03-02,7431.539576430589,656.8729974184062,13850.211213256347
2017-03-03,7410.221005595613,1335.8638706906052,13990.746943169306
2017-03-07,7424.1259355611355,838.5606831075564,14476.620735875407
2017-03-08,7872.451869415251,1014.5433952373734,13914.07688717638
2017-03-09,6962.320566762314,73.36228462748136,13208.876721549697
2017-03-10,6915.86789323368,92.33221657057737,13524.67006619778
2017-03-12,7224.249385677408,14.008885162895847,13959.574612626466
2017-03-14,6876.428817577769,-137.97671787824692,13591.596279359543
2017-03-15,7323.77319992077,454.4374000277459,14057.63442031762
2017-03-16,6417.983720522469,-329.4216148652604,13423.587925217771
2017-03-17,6381.104735523733,-356.31898739345115,13401.609684733861
2017-03-19,6724.876914326929,122.87262283077462,13544.692127427084
2017-03-20,5655.046210607922,-733.9144593103728,12692.204538162561
2017-03-21,6434.4373715218535,-546.1286992899282,12651.782360922753
2017-03-23,6054.793221476125,-677.596690038162,12295.374162027014
2017-03-24,6064.823720573038,-341.59070837389885,12596.870494469336
2017-03-25,6178.537825217175,-76.19014998967542,13468.771725893637
2017-03-27,5504.832073579208,-969.1553129433304,12404.652888739569
2017-03-28,6345.90566878762,221.26671299136785,13462.27213542159
2017-03-30,6094.584013667455,-931.8812798635178,12623.131289313838
