Order Date,Category,Sub-Category,Region,Segment,Sales,Quantity,Discount,Profit
2014-10-20,Office Supplies,Art,West,Home Office,1474.5226907419135,9,0.2,403.9181129710704
2014-10-20,Office Supplies,Storage,East,Home Office,1225.833961749373,5,0.1,308.42730294110316
2014-10-21,Furniture,Tables,Central,Consumer,2506.3984513205473,2,0.1,918.9057131396563
2014-10-21,Furniture,Chairs,East,Consumer,1490.7553365547235,8,0.0,590.2956536338796
2014-10-21,Technology,Accessories,East,Consumer,318.11276550008006,2,0.0,91.53769853992353
2014-10-21,Furniture,Furnishings,East,Home Office,282.10078140673187,2,0.2,29.057261532953564
2014-10-21,Office Supplies,Appliances,South,Consumer,883.5850945793507,2,0.0,245.67988546987195
2014-10-21,Furniture,Tables,West,Corporate,2759.1542042141023,7,0.0,598.3358546002233
2014-10-22,Furniture,Chairs,West,Home Office,1230.7232064726877,6,0.15,469.20627099810906
2014-10-22,Furniture,Chairs,South,Consumer,6412.189851439372,6,0.0,2412.1917036938503
2014-10-23,Technology,Machines,West,Home Office,10759.884215626631,6,0.0,3552.738954901487
2014-10-23,Technology,Accessories,East,Corporate,3713.995660158793,2,0.0,1250.4411959352071
2014-10-23,Office Supplies,Binders,Central,Consumer,2054.9029284317103,6,0.0,452.6768224010051
2014-10-23,Furniture,Tables,East,Home Office,2954.9685159445903,5,0.0,533.0255687868624
2014-10-24,Furniture,Chairs,West,Home Office,7514.651441740691,7,0.1,1180.660973637523
2014-10-25,Technology,Accessories,Central,Consumer,1785.0040100640097,2,0.3,216.20255727195027
2014-10-25,Office Supplies,Binders,Central,Home Office,1626.2185003125123,9,0.0,607.2341265231101
2014-10-26,Technology,Phones,West,Corporate,8499.499634284557,9,0.15,2396.9852044560253
2014-10-26,Furniture,Tables,East,Corporate,2701.368380982865,9,0.1,339.9421730185255
2014-10-26,Office Supplies,Labels,Central,Corporate,1642.1010424967137,7,0.0,325.66832264550277
2014-10-26,Furniture,Furnishings,West,Consumer,1047.3914194244683,4,0.0,299.42278934800333
2014-10-26,Furniture,Furnishings,West,Corporate,823.1091865441554,1,0.2,199.10778950099262
2014-10-26,Furniture,Bookcases,Central,Home Office,2896.4566526368467,5,0.3,1021.7583031564503
2014-10-26,Technology,Accessories,Central,Corporate,4928.205031126649,6,0.2,996.898704534669
2014-10-26,Technology,Copiers,South,Corporate,2886.479827100487,2,0.2,345.47649660708515
2014-10-27,Office Supplies,Art,East,Corporate,2873.8286628523147,8,0.15,726.11757601203
2014-10-27,Technology,Machines,South,Home Office,687.0653447966082,4,0.0,185.94999014445318
2014-10-27,Office Supplies,Labels,South,Home Office,2433.328579575716,8,0.3,573.4492361155328
2014-10-27,Office Supplies,Envelopes,West,Home Office,158.92566931626615,3,0.3,50.118985680628164
2014-10-27,Technology,Phones,East,Corporate,3176.9917111729555,2,0.2,651.4610766674276
2014-10-28,Technology,Phones,South,Corporate,4773.650973421047,6,0.0,496.7179208669164
2014-10-28,Technology,Machines,West,Home Office,606.0706745123614,1,0.2,148.5812507614826
2014-10-28,Furniture,Bookcases,East,Corporate,10078.12333997292,9,0.0,1595.7605334306568
2014-10-28,Technology,Copiers,Central,Consumer,5728.994072434083,5,0.0,1750.218150265794
2014-10-28,Technology,Phones,South,Home Office,1430.1187548305265,1,0.0,325.90878372307765
2014-10-29,Technology,Accessories,East,Corporate,11753.358806602828,6,0.0,2661.5875313719516
2014-10-29,Technology,Accessories,Central,Consumer,1872.600624100203,8,0.0,293.96163826540175
2014-10-29,Office Supplies,Paper,Central,Consumer,1864.4201985391708,8,0.0,562.320185381981
2014-10-29,Office Supplies,Envelopes,South,Consumer,2236.7577452357978,7,0.0,272.7178675477813
2014-10-29,Technology,Accessories,West,Corporate,4669.19560477474,8,0.0,1461.0899435470426
2014-10-29,Technology,Machines,Central,Consumer,450.4343743869084,7,0.0,121.96369377835242
2014-10-30,Technology,Phones,West,Consumer,958.1648764516202,1,0.0,276.7439953646331
2014-10-30,Furniture,Furnishings,East,Consumer,3677.439988553686,8,0.0,1283.6503845070836
2014-10-30,Technology,Copiers,East,Home Office,12103.414602586421,9,0.0,3412.14423518815
2014-10-31,Furniture,Furnishings,East,Home Office,2014.826334044816,9,0.1,740.6857383250301
2014-10-31,Furniture,Chairs,Central,Corporate,2364.6597114786614,3,0.3,425.2424000051076
2014-10-31,Office Supplies,Labels,West,Corporate,2504.579229562798,6,0.0,561.2753464620959
2014-10-31,Technology,Copiers,Central,Home Office,1058.9695369830304,1,0.3,194.1804248039871
2014-10-31,Technology,Accessories,Central,Home Office,8171.753067114075,8,0.0,2918.0107623486006
2014-10-31,Office Supplies,Supplies,South,Corporate,549.8935875492815,2,0.2,64.84822615934483
2014-11-01,Office Supplies,Envelopes,East,Corporate,1255.4803286201325,7,0.0,200.55930303465277
2014-11-01,Office Supplies,Appliances,South,Consumer,1743.7122700482955,9,0.1,591.4690184167156
2014-11-01,Office Supplies,Supplies,Central,Home Office,553.4474208725519,4,0.0,98.8912561781355
2014-11-01,Furniture,Furnishings,South,Consumer,2841.994689228151,5,0.2,938.013617434387
2014-11-02,Technology,Machines,South,Home Office,6242.290434385537,4,0.0,839.1048321257015
2014-11-02,Office Supplies,Paper,West,Consumer,404.6288443079717,6,0.0,43.016525689916854
2014-11-02,Office Supplies,Storage,West,Home Office,1088.4162177918154,3,0.0,155.86225507777377
2014-11-02,Furniture,Tables,Central,Corporate,8995.530311301673,6,0.0,1071.1916257638077
2014-11-02,Furniture,Tables,East,Home Office,1744.7263098580927,2,0.0,224.03035553895134
2014-11-02,Technology,Copiers,South,Corporate,638.7951393251282,7,0.2,100.52887667891734
2014-11-03,Office Supplies,Supplies,Central,Home Office,141.52623582505632,1,0.2,34.819036679666596
2014-11-04,Office Supplies,Envelopes,South,Consumer,580.0875457072735,6,0.15,153.21208289547525
2014-11-04,Office Supplies,Labels,Central,Home Office,1306.9051543684604,4,0.0,176.58814085258038
2014-11-04,Furniture,Tables,South,Corporate,3777.5196449650075,5,0.1,1091.5585741504665
2014-11-04,Furniture,Furnishings,East,Home Office,1267.780875342873,3,0.3,169.52230821931997
2014-11-04,Technology,Copiers,West,Home Office,2294.3383545721153,4,0.0,521.5297402519109
2014-11-04,Furniture,Chairs,East,Corporate,7704.0216722648975,7,0.0,1273.5513577596382
2014-11-05,Furniture,Chairs,East,Consumer,1696.7101083244147,8,0.0,212.81808815012585
2014-11-05,Technology,Machines,East,Consumer,6499.481782591206,4,0.0,1194.6278721127114
2014-11-05,Furniture,Bookcases,West,Home Office,2942.092916237033,5,0.0,985.1733036630524
2014-11-06,Furniture,Bookcases,West,Corporate,2946.1312882887846,2,0.0,481.8086756791503
2014-11-06,Technology,Machines,West,Home Office,11168.167828031246,7,0.0,4462.44518513589
2014-11-06,Office Supplies,Storage,East,Home Office,51.85355899604647,3,0.0,10.777211892493147
2014-11-06,Office Supplies,Paper,East,Home Office,3095.2285655488627,9,0.2,1169.556553183355
2014-11-06,Furniture,Bookcases,West,Corporate,631.3297412412838,7,0.2,227.5249207745099
2014-11-06,Technology,Accessories,South,Corporate,6453.608484025478,7,0.1,1852.337419920367
2014-11-07,Technology,Copiers,West,Consumer,1500.0249092432045,1,0.0,367.67733018378914
2014-11-07,Technology,Phones,South,Home Office,1592.4150730464178,3,0.15,499.865919002088
2014-11-07,Furniture,Bookcases,East,Corporate,4289.606584823918,7,0.0,793.4301925397158
2014-11-07,Technology,Accessories,South,Corporate,1768.7501480303376,1,0.0,274.4107374472871
2014-11-07,Technology,Machines,East,Home Office,5875.127202612186,5,0.0,2030.5852175832565
2014-11-07,Office Supplies,Envelopes,South,Corporate,376.56668620962245,6,0.0,85.13226860103607
2014-11-08,Technology,Machines,South,Consumer,731.1392765443412,4,0.1,286.92168308912665
2014-11-08,Office Supplies,Paper,East,Corporate,3309.3895626317794,8,0.0,698.7691047179396
2014-11-09,Technology,Machines,South,Corporate,850.092257651691,1,0.0,148.73748161817545
2014-11-09,Office Supplies,Storage,East,Home Office,1305.6746243678722,8,0.1,371.95039593727546
2014-11-09,Furniture,Chairs,Central,Home Office,2328.089843286543,3,0.0,314.8754365584257
2014-11-09,Office Supplies,Envelopes,West,Corporate,129.7391197138155,1,0.0,34.4077418508326
2014-11-10,Furniture,Chairs,East,Corporate,2216.398593688887,6,0.2,741.5621404295216
2014-11-10,Furniture,Chairs,West,Corporate,3361.5229066924658,9,0.0,372.800368042665
2014-11-10,Furniture,Furnishings,West,Corporate,1309.9653244764136,6,0.1,362.92750714781624
2014-11-10,Office Supplies,Supplies,Central,Corporate,1542.511957794844,8,0.1,206.64935054136598
2014-11-11,Furniture,Chairs,Central,Consumer,6147.533979149801,7,0.0,2122.968047356194
2014-11-11,Office Supplies,Storage,Central,Corporate,443.0664812273239,2,0.2,53.51859920720985
2014-11-11,Technology,Machines,South,Corporate,6580.043452074592,7,0.0,1461.579214200741
2014-11-11,Office Supplies,Supplies,South,Corporate,919.2213797038038,3,0.1,284.2548244333649
2014-11-11,Furniture,Tables,Central,Corporate,816.1014079231684,4,0.1,128.01909601129364
2014-11-12,Technology,Copiers,East,Corporate,1694.1006749532587,2,0.0,381.8342869559857
2014-11-12,Office Supplies,Labels,West,Home Office,776.0402536752676,6,0.0,247.4207503268479
2014-11-12,Office Supplies,Art,West,Home Office,2256.481046276121,8,0.0,460.35739856276297
2014-11-12,Office Supplies,Storage,East,Consumer,2621.4566264899004,7,0.0,319.43389903653775
2014-11-13,Technology,Machines,West,Home Office,9350.542550372096,7,0.2,2712.919526560442
2014-11-13,Technology,Phones,Central,Consumer,1087.484537142909,2,0.0,322.58140120669657
2014-11-13,Furniture,Furnishings,East,Corporate,1279.3877285707886,3,0.0,326.3742211568274
2014-11-13,Office Supplies,Fasteners,South,Home Office,1602.8308617166444,6,0.0,329.4024913496007
2014-11-13,Technology,Phones,South,Corporate,3773.301761505386,4,0.15,1286.3606361339944
2014-11-14,Office Supplies,Supplies,West,Corporate,731.2026161343721,3,0.0,206.93984865965896
2014-11-14,Furniture,Chairs,Central,Consumer,635.478244815632,1,0.0,205.653038569325
2014-11-14,Technology,Copiers,South,Home Office,7100.676217209508,9,0.0,2523.426599437486
2014-11-15,Technology,Accessories,East,Consumer,6128.925018871719,6,0.0,852.7505749323315
2014-11-15,Office Supplies,Art,Central,Consumer,67.3561030840003,6,0.0,15.581786602377772
2014-11-15,Office Supplies,Supplies,Central,Consumer,596.0681107624581,5,0.0,218.19208552555847
2014-11-16,Office Supplies,Supplies,Central,Consumer,1737.9591446836823,6,0.0,220.56487421488274
2014-11-16,Office Supplies,Binders,Central,Home Office,1923.8565713045969,4,0.0,198.7420936722869
2014-11-16,Office Supplies,Fasteners,East,Consumer,1689.8787081584521,8,0.0,454.49172358826945
2014-11-17,Technology,Machines,West,Home Office,16086.7835199168,9,0.1,2159.73327823983
2014-11-17,Furniture,Chairs,East,Consumer,5779.523479805993,7,0.0,580.4288906895954
2014-11-17,Furniture,Furnishings,South,Corporate,6564.7502467953045,9,0.0,2458.8281331427543
2014-11-17,Office Supplies,Supplies,South,Home Office,235.27668939522718,1,0.0,66.00638220868312
2014-11-18,Office Supplies,Binders,East,Home Office,1128.3955299159331,4,0.0,411.1752162906406
2014-11-18,Technology,Phones,West,Home Office,2760.3896963632287,5,0.2,802.8088015369741
2014-11-18,Technology,Machines,South,Corporate,1113.675742074211,3,0.0,357.53264562679425
2014-11-19,Technology,Copiers,Central,Corporate,989.705325864456,1,0.0,180.44655511255635
2014-11-19,Office Supplies,Labels,West,Corporate,1136.8821509539998,7,0.2,388.27710207579935
2014-11-20,Furniture,Furnishings,Central,Consumer,543.678219345962,1,0.0,217.17689486812463
2014-11-20,Technology,Copiers,South,Corporate,416.45561785390106,1,0.0,48.77933138322239
2014-11-20,Office Supplies,Supplies,Central,Home Office,179.15660196824206,3,0.0,60.28975448405815
2014-11-20,Office Supplies,Storage,South,Consumer,3689.654069873389,9,0.0,738.3413332719281
2014-11-20,Office Supplies,Fasteners,East,Consumer,808.260240552209,5,0.0,94.04396203091288
2014-11-21,Technology,Machines,East,Corporate,9847.508584077987,9,0.0,3376.0041006556753
2014-11-21,Technology,Phones,West,Consumer,2254.416730109479,2,0.3,878.6163868523464
2014-11-22,Furniture,Tables,West,Consumer,398.95246903753196,1,0.0,151.38782927372824
2014-11-22,Office Supplies,Art,West,Home Office,245.29909386762185,5,0.0,93.3479745147194
2014-11-22,Furniture,Furnishings,South,Home Office,1825.9548027621408,3,0.0,521.7417884486398
2014-11-23,Technology,Machines,West,Consumer,2756.2041020136344,7,0.2,921.6393563747007
2014-11-23,Furniture,Chairs,East,Corporate,915.5645558316115,9,0.2,265.6664726538488
2014-11-24,Furniture,Tables,West,Corporate,5325.417271476798,7,0.1,1035.7170722164974
2014-11-24,Technology,Phones,East,Corporate,4079.1092378766516,9,0.3,1023.5373511148299
2014-11-24,Furniture,Chairs,Central,Home Office,1080.402069761368,5,0.0,214.54764952811362
2014-11-24,Furniture,Chairs,Central,Corporate,997.7571071468203,2,0.0,245.13816561352618
2014-11-25,Office Supplies,Binders,West,Home Office,468.6473457694171,1,0.0,118.56568071762455
2014-11-26,Furniture,Chairs,Central,Consumer,4932.750508713139,9,0.0,788.6061478219325
2014-11-26,Furniture,Tables,East,Corporate,458.69492770185457,3,0.0,53.07290833796963
2014-11-26,Office Supplies,Fasteners,West,Corporate,101.43454490468277,1,0.15,21.62114221816813
2014-11-26,Office Supplies,Appliances,South,Consumer,2260.7566161436953,5,0.0,854.7948980569661
2014-11-26,Furniture,Bookcases,South,Corporate,4031.347519416035,4,0.0,1504.7015424139133
2014-11-26,Furniture,Tables,East,Consumer,3845.947907520016,5,0.2,1397.4412994298702
2014-11-26,Office Supplies,Paper,Central,Consumer,2492.7044677453387,9,0.0,459.997436390434
2014-11-26,Technology,Copiers,West,Corporate,7872.482537400819,6,0.1,1995.494698324036
2014-11-27,Furniture,Bookcases,East,Corporate,3411.027721828563,4,0.0,638.2389788811431
2014-11-27,Technology,Accessories,East,Corporate,3540.716815980984,2,0.0,1318.9509273773615
2014-11-27,Office Supplies,Fasteners,South,Consumer,204.35216988661236,4,0.0,53.58720603557216
2014-11-27,Technology,Accessories,Central,Corporate,1370.736338354536,1,0.0,301.4466679368755
2014-11-27,Office Supplies,Fasteners,East,Corporate,954.1665902267908,2,0.0,131.617046369378
2014-11-28,Furniture,Chairs,Central,Consumer,5088.750761170716,6,0.1,1806.2662364225948
2014-11-28,Technology,Phones,South,Consumer,5583.638606985095,9,0.0,780.2614904628176
2014-11-28,Furniture,Furnishings,Central,Corporate,6247.174281110478,6,0.0,2376.7162906537687
2014-11-28,Furniture,Bookcases,Central,Home Office,2537.8789701459273,2,0.0,921.8139920535652
2014-11-28,Technology,Phones,East,Corporate,1028.3883850500933,8,0.0,112.42386979159606
2014-11-29,Furniture,Chairs,East,Corporate,361.4815395235811,1,0.0,110.97763309708675
2014-11-29,Furniture,Furnishings,Central,Consumer,1637.2442887366856,3,0.15,213.46855547197995
2014-11-29,Office Supplies,Binders,Central,Consumer,1697.8342415047714,5,0.0,580.271784615086
2014-11-29,Office Supplies,Envelopes,South,Home Office,258.1894061828809,2,0.1,27.45000960786826
2014-11-29,Technology,Machines,West,Home Office,290.4710746520503,3,0.2,48.92978691506281
2014-11-29,Furniture,Bookcases,West,Corporate,1590.434888310097,2,0.3,537.2469061350287
2014-11-29,Technology,Copiers,South,Consumer,4909.6640149812765,4,0.0,715.1832166778815
2014-11-30,Office Supplies,Storage,South,Home Office,586.4302005727145,2,0.3,85.68052563315788
2014-11-30,Technology,Phones,East,Home Office,13255.766163297903,9,0.15,2895.6185227501414
2014-11-30,Furniture,Furnishings,South,Home Office,1607.1451547763752,2,0.2,345.4038468978187
2014-11-30,Office Supplies,Fasteners,East,Consumer,311.19613829658647,1,0.15,43.769225144961716
2014-11-30,Technology,Copiers,West,Corporate,4613.807017452728,5,0.0,1748.4535887041689
2014-12-01,Office Supplies,Supplies,South,Corporate,3242.218912122931,9,0.2,830.2322303421936
2014-12-01,Furniture,Tables,East,Consumer,8383.450389576818,8,0.0,1687.9667659896384
2014-12-01,Technology,Machines,East,Corporate,1613.585067842213,2,0.0,249.90701735374927
2014-12-02,Technology,Accessories,West,Consumer,1032.198934413017,1,0.0,388.46685201242934
2014-12-02,Technology,Phones,East,Home Office,1755.113157150023,1,0.0,311.2574928314144
2014-12-02,Office Supplies,Labels,West,Home Office,371.4789788320323,2,0.1,39.19382400551464
2014-12-02,Office Supplies,Art,Central,Home Office,1972.3628376181375,6,0.0,248.00152152654658
2014-12-03,Technology,Accessories,Central,Consumer,358.0042244565621,1,0.3,70.33442274703877
2014-12-03,Furniture,Bookcases,East,Consumer,9434.424107809313,7,0.1,1684.0580056994218
2014-12-03,Office Supplies,Envelopes,Central,Consumer,343.4453255335011,9,0.0,125.16718783191365
2014-12-03,Technology,Phones,West,Home Office,3444.1265035205743,5,0.2,766.0155408465665
2014-12-04,Technology,Machines,Central,Corporate,7842.894976847194,7,0.2,1072.4721643764165
2014-12-04,Furniture,Bookcases,Central,Consumer,6781.204467892154,8,0.0,845.8195085446603
2014-12-04,Technology,Phones,Central,Corporate,9258.132339450642,6,0.0,1827.110884856403
2014-12-04,Technology,Accessories,South,Home Office,10600.737140294164,7,0.2,2822.317454125647
2014-12-04,Technology,Phones,South,Home Office,7545.560567183813,7,0.0,2426.363372796947
2014-12-05,Furniture,Furnishings,Central,Home Office,4738.168448218071,4,0.0,1360.7444229887262
2014-12-05,Furniture,Furnishings,Central,Consumer,5859.224056691192,6,0.0,721.5242574141492
2014-12-05,Technology,Accessories,Central,Home Office,1941.246134820175,3,0.0,754.580998737722
2014-12-05,Furniture,Tables,East,Consumer,4038.9268163291354,3,0.0,963.4534563335468
2014-12-06,Technology,Copiers,East,Home Office,11450.647589648022,9,0.1,3289.285795460927
2014-12-06,Technology,Phones,Central,Home Office,1967.7990075871448,8,0.2,679.5896179053732
2014-12-06,Technology,Machines,West,Home Office,3263.484514467418,5,0.1,421.13838023289424
2014-12-06,Technology,Phones,Central,Consumer,7826.484553556564,8,0.0,1716.5985528278886
2014-12-06,Furniture,Tables,South,Home Office,2218.3498718462783,4,0.0,740.9847754091643
2014-12-07,Furniture,Tables,South,Corporate,3982.9319537283122,6,0.15,1365.8713204325977
2014-12-07,Technology,Machines,South,Corporate,7115.600814116973,4,0.0,2347.060510140872
2014-12-07,Technology,Phones,South,Home Office,3362.8783641045015,2,0.1,977.8640694609128
2014-12-07,Furniture,Chairs,West,Home Office,7949.896579642273,6,0.0,3022.5206731229387
2014-12-07,Technology,Machines,South,Corporate,2855.8619133977427,7,0.0,936.9897173502775
2014-12-07,Office Supplies,Paper,Central,Home Office,1491.4549171813344,7,0.0,225.5534400422767
2014-12-08,Furniture,Furnishings,Central,Home Office,4303.430756569889,5,0.1,1640.9471403773216
2014-12-08,Furniture,Furnishings,Central,Corporate,8676.085228912192,9,0.3,2009.4282841848092
2014-12-08,Furniture,Chairs,South,Consumer,5142.3630158537935,6,0.0,1838.6060047369708
2014-12-09,Technology,Machines,East,Consumer,11095.595759502137,9,0.2,2334.0163581151437
2014-12-09,Furniture,Tables,South,Consumer,1439.778022471851,6,0.2,429.8752051003114
2014-12-09,Furniture,Furnishings,South,Home Office,4812.14522791228,8,0.15,513.6232359039328
2014-12-10,Furniture,Chairs,South,Corporate,656.3283152632207,1,0.15,233.66516673985845
2014-12-10,Furniture,Tables,East,Home Office,2208.1225915729233,2,0.2,637.1026528352762
2014-12-10,Furniture,Furnishings,West,Consumer,652.923260430047,1,0.0,73.88762102968643
2014-12-10,Office Supplies,Art,South,Consumer,3254.262662721964,9,0.0,511.32292544986313
2014-12-11,Technology,Phones,Central,Consumer,172.24967333953262,2,0.1,39.527045246638956
2014-12-11,Office Supplies,Labels,West,Corporate,344.68516638771007,1,0.1,93.44199513472222
2014-12-11,Furniture,Chairs,Central,Home Office,175.0071834503711,1,0.0,60.80644676635309
2014-12-11,Technology,Phones,Central,Corporate,11010.521956087077,8,0.2,2933.728679869654
2014-12-11,Technology,Accessories,South,Home Office,5719.914687194128,8,0.0,754.10786557877
2014-12-12,Technology,Copiers,South,Home Office,1801.0121024785487,2,0.1,249.82005046892237
2014-12-12,Technology,Copiers,East,Consumer,3556.468138730649,4,0.0,1070.4648205603303
2014-12-12,Technology,Phones,West,Home Office,323.61641320591144,2,0.15,61.251271699498155
2014-12-12,Technology,Accessories,East,Corporate,3178.2335532407083,2,0.0,739.113183377313
2014-12-13,Office Supplies,Paper,East,Consumer,1813.9136007765774,6,0.1,246.64972735915714
2014-12-14,Office Supplies,Art,West,Home Office,612.9667442571867,3,0.0,100.75300418705164
2014-12-14,Technology,Accessories,West,Corporate,13404.545747471655,9,0.0,1566.6429908747004
2014-12-14,Furniture,Tables,West,Home Office,1064.9591793579018,5,0.0,122.40033829466873
2014-12-14,Furniture,Chairs,West,Home Office,2331.910522714818,7,0.3,332.98820726487924
2014-12-15,Furniture,Tables,West,Home Office,1632.5437919913713,6,0.0,509.3418378106421
2014-12-15,Technology,Copiers,East,Consumer,8479.11599285815,5,0.1,882.2959536804865
2014-12-15,Furniture,Furnishings,West,Corporate,1635.1950899603162,5,0.0,536.5719060774005
2014-12-16,Technology,Accessories,Central,Home Office,1536.048307094214,1,0.1,224.63824384929848
2014-12-16,Office Supplies,Paper,South,Corporate,857.0872275034972,2,0.0,162.34712410416108
2014-12-16,Furniture,Furnishings,South,Home Office,6223.996190820571,9,0.0,927.8890755172873
2014-12-16,Technology,Accessories,South,Consumer,2044.9689559688109,3,0.1,624.0489072133049
2014-12-16,Office Supplies,Storage,East,Corporate,1064.3258642731723,6,0.3,285.6065918784596
2014-12-16,Furniture,Chairs,East,Home Office,849.9292842537715,1,0.2,91.16495622857389
2014-12-16,Office Supplies,Binders,Central,Consumer,1118.6168009575144,7,0.1,120.14972373473141
2014-12-17,Technology,Accessories,East,Home Office,1981.1083149458684,6,0.1,377.2377692893473
2014-12-17,Furniture,Furnishings,Central,Corporate,6834.642356395945,7,0.0,1717.733056157425
2014-12-18,Technology,Accessories,South,Corporate,1321.610225741877,7,0.0,309.26553728858283
2014-12-18,Office Supplies,Appliances,South,Consumer,654.0145183163406,5,0.0,200.37240796406522
2014-12-18,Technology,Copiers,East,Home Office,5204.135708755637,3,0.0,654.5403665753709
2014-12-18,Technology,Machines,West,Home Office,11540.258598428689,8,0.0,1804.9508589471322
2014-12-19,Technology,Copiers,Central,Corporate,12469.46551977066,7,0.0,2968.116703202168
2014-12-19,Technology,Accessories,South,Consumer,341.7776756986225,1,0.2,55.78221784291513
2014-12-19,Furniture,Furnishings,East,Home Office,418.54742771104867,1,0.0,156.34691753551925
2014-12-19,Technology,Machines,Central,Corporate,1561.8972632775362,1,0.0,458.30285635000826
2014-12-20,Technology,Accessories,Central,Corporate,5276.4580138167585,5,0.2,1253.6598804615157
2014-12-20,Technology,Machines,South,Consumer,12330.942003058552,9,0.0,2308.5581745855857
2014-12-20,Furniture,Furnishings,West,Consumer,5908.898382383234,4,0.0,1046.6362382614727
2014-12-20,Office Supplies,Supplies,Central,Corporate,193.8641713473072,1,0.2,40.80620582914366
2014-12-21,Office Supplies,Supplies,Central,Consumer,3924.4014027662943,9,0.0,1215.1912912562484
2014-12-21,Furniture,Tables,Central,Consumer,10363.29912748228,8,0.0,3745.9756908250247
2014-12-21,Furniture,Furnishings,South,Corporate,1450.8706708718998,2,0.0,460.859507661653
2014-12-21,Office Supplies,Binders,Central,Corporate,36.09958729553085,1,0.2,12.416272426342909
2014-12-21,Technology,Machines,South,Home Office,13424.382468537526,7,0.0,2942.4553272314397
2014-12-21,Office Supplies,Envelopes,South,Consumer,343.4792244326812,2,0.0,96.54367591029697
2014-12-22,Technology,Machines,West,Consumer,1595.1620119496865,1,0.0,315.97388672496925
2014-12-22,Technology,Machines,East,Consumer,1233.0441802358773,1,0.0,206.30154991938952
2014-12-22,Office Supplies,Paper,East,Consumer,1995.642815004077,8,0.0,564.448270382169
2014-12-22,Technology,Phones,East,Corporate,6600.496226804028,4,0.0,2141.9154798804598
2014-12-22,Furniture,Chairs,West,Corporate,3233.2500643515846,3,0.1,961.3636910496832
2014-12-22,Technology,Machines,West,Home Office,3840.537938785546,2,0.0,1089.9650349453914
2014-12-22,Furniture,Chairs,East,Home Office,6252.774024969904,8,0.15,1427.2063704086152
2014-12-23,Technology,Copiers,East,Corporate,412.8548950801726,4,0.15,144.18140442431294
2014-12-23,Technology,Copiers,West,Consumer,620.2094135742835,1,0.0,171.96845837862273
2014-12-23,Technology,Copiers,South,Consumer,11873.835196020858,6,0.0,2036.6970283458375
2014-12-23,Technology,Accessories,East,Corporate,6791.551830352094,4,0.1,2605.932435477089
2014-12-24,Furniture,Bookcases,South,Corporate,1456.340579974819,4,0.0,499.78864154898895
2014-12-24,Office Supplies,Fasteners,West,Home Office,996.5234232931213,3,0.1,204.16329314000967
2014-12-24,Technology,Machines,East,Consumer,4220.823370769964,8,0.15,770.0442436546695
2014-12-24,Furniture,Chairs,East,Consumer,2252.828464698439,2,0.0,591.7954929151749
2014-12-24,Technology,Machines,East,Home Office,1355.186229291594,4,0.0,425.95707886419933
2014-12-25,Furniture,Chairs,Central,Corporate,268.22296222987075,1,0.0,57.63607593103008
2014-12-25,Furniture,Tables,East,Home Office,410.9150634925858,1,0.0,64.76221733668947
2014-12-25,Technology,Phones,South,Consumer,2363.195149455964,2,0.3,865.1247032315842
2014-12-26,Office Supplies,Storage,West,Consumer,184.27928533342097,2,0.0,68.40640489941863
2014-12-26,Furniture,Chairs,East,Consumer,4194.140303158578,9,0.15,1390.2355357401868
2014-12-26,Office Supplies,Appliances,South,Corporate,3969.3267429164516,9,0.0,769.8692410694517
2014-12-26,Furniture,Chairs,East,Consumer,2680.3878437185313,9,0.15,648.2887804115542
2014-12-26,Furniture,Tables,West,Home Office,123.7681283221898,1,0.2,48.08260306280787
2014-12-27,Office Supplies,Storage,East,Corporate,2189.566753962051,8,0.2,508.26494335741364
2014-12-27,Office Supplies,Appliances,West,Home Office,3157.5804644481373,7,0.0,354.55037381613886
2014-12-27,Office Supplies,Paper,Central,Home Office,678.3592655749228,3,0.15,247.48887018397605
2014-12-28,Furniture,Tables,West,Consumer,5542.800031681794,9,0.3,631.2061702375232
2014-12-28,Furniture,Tables,Central,Home Office,2990.4185894046213,5,0.0,917.2899905840743
2014-12-28,Office Supplies,Supplies,Central,Consumer,1038.850810210245,4,0.0,317.50621362592943
2014-12-29,Office Supplies,Storage,West,Corporate,2932.501304950558,9,0.1,326.9987233377562
2014-12-29,Office Supplies,Storage,East,Corporate,1563.124446075542,5,0.0,304.77709494991274
2014-12-29,Office Supplies,Appliances,East,Corporate,910.5876100568536,3,0.1,280.315617317165
2014-12-29,Technology,Phones,Central,Home Office,13987.094557855664,8,0.0,3570.7506625162578
2014-12-30,Technology,Accessories,East,Home Office,462.59242398745033,3,0.0,126.6993175571601
2014-12-30,Technology,Copiers,West,Corporate,3399.8216481669097,3,0.0,1123.3922337591455
2014-12-30,Office Supplies,Storage,Central,Consumer,337.3885793869655,1,0.1,106.512638952818
2014-12-30,Office Supplies,Envelopes,West,Consumer,2582.2172965284553,9,0.0,941.8406699687464
2014-12-31,Office Supplies,Labels,East,Home Office,151.23644444312683,7,0.0,17.354117146498332
2014-12-31,Technology,Accessories,Central,Consumer,563.8606321696225,6,0.15,147.28815422850388
2014-12-31,Technology,Phones,South,Consumer,8447.654451406366,5,0.0,1952.6889682898795
2014-12-31,Technology,Phones,East,Corporate,2974.8270519890734,5,0.0,917.9647548058847
2014-12-31,Technology,Phones,Central,Consumer,981.5239935478187,3,0.0,372.24283640619973
